<HTML><HEAD><TITLE>'LOBOVIZ Plot Page'</TITLE></HEAD>
<BODY>
<font size="-1" face="Arial">
<p>LOBOVIZ Plot Page    <Font Color="#FF0000"><b>Station(s)</b> M1SURF.TXT; <b>   Variable(s)  </b>  SALINITY </Font>  </Font>  </p>
M1SURF.TXT<br>
Date&TimeGMT, Days since 1/1/1900 00:00Z
 ,SALINITY
<br>
08/05/2021 02:49,  44413.1178,  33.784<br>
08/05/2021 03:49,  44413.15947,  33.782<br>
08/05/2021 04:49,  44413.20113,  33.78<br>
08/05/2021 05:49,  44413.2428,  33.779<br>
08/05/2021 06:49,  44413.28447,  33.776<br>
08/05/2021 07:49,  44413.32613,  33.767<br>
08/05/2021 08:19,  44413.34697,  33.762<br>
08/05/2021 09:19,  44413.38863,  33.751<br>
08/05/2021 10:19,  44413.4303,  33.749<br>
08/05/2021 11:19,  44413.47197,  33.75<br>
08/05/2021 12:19,  44413.51363,  33.75<br>
08/05/2021 13:19,  44413.5553,  33.748<br>
08/05/2021 14:19,  44413.59697,  33.745<br>
08/05/2021 15:19,  44413.63863,  33.749<br>
08/05/2021 16:19,  44413.6803,  33.746<br>
08/05/2021 17:19,  44413.72197,  33.751<br>
08/05/2021 18:19,  44413.76363,  33.757<br>
08/05/2021 19:19,  44413.8053,  33.723<br>
08/05/2021 20:19,  44413.84697,  33.799<br>
08/05/2021 21:19,  44413.88863,  33.801<br>
08/05/2021 22:19,  44413.9303,  33.794<br>
08/05/2021 23:19,  44413.97197,  33.794<br>
08/06/2021 00:19,  44414.01363,  33.788<br>
08/06/2021 01:19,  44414.0553,  33.79<br>
08/06/2021 02:19,  44414.09697,  33.787<br>
08/06/2021 03:19,  44414.13863,  33.783<br>
08/06/2021 04:19,  44414.1803,  33.786<br>
08/06/2021 05:19,  44414.22197,  33.787<br>
08/06/2021 06:19,  44414.26363,  33.786<br>
08/06/2021 07:19,  44414.3053,  33.788<br>
08/06/2021 07:49,  44414.32613,  33.789<br>
08/06/2021 08:49,  44414.3678,  33.79<br>
08/06/2021 09:49,  44414.40947,  33.79<br>
08/06/2021 10:49,  44414.45113,  33.788<br>
08/06/2021 11:49,  44414.4928,  33.789<br>
08/06/2021 12:49,  44414.53447,  33.79<br>
08/06/2021 13:49,  44414.57613,  33.787<br>
08/06/2021 14:49,  44414.6178,  33.79<br>
08/06/2021 15:49,  44414.65947,  33.787<br>
08/06/2021 16:49,  44414.70113,  33.77<br>
08/06/2021 17:49,  44414.7428,  33.787<br>
08/06/2021 18:49,  44414.78447,  33.8<br>
08/06/2021 19:49,  44414.82613,  33.782<br>
08/06/2021 20:49,  44414.8678,  33.788<br>
08/06/2021 21:49,  44414.90947,  33.793<br>
08/06/2021 22:49,  44414.95113,  33.792<br>
08/06/2021 23:49,  44414.9928,  33.788<br>
08/07/2021 00:49,  44415.03447,  33.791<br>
08/07/2021 01:49,  44415.07613,  33.786<br>
08/07/2021 02:49,  44415.1178,  33.785<br>
08/07/2021 03:49,  44415.15947,  33.788<br>
08/07/2021 04:49,  44415.20113,  33.785<br>
08/07/2021 05:49,  44415.2428,  33.785<br>
08/07/2021 06:49,  44415.28447,  33.789<br>
08/07/2021 07:49,  44415.32613,  33.786<br>
08/07/2021 08:19,  44415.34697,  33.785<br>
08/07/2021 09:19,  44415.38863,  33.787<br>
08/07/2021 10:19,  44415.4303,  33.786<br>
08/07/2021 11:19,  44415.47197,  33.786<br>
08/07/2021 12:19,  44415.51363,  33.785<br>
08/07/2021 13:19,  44415.5553,  33.784<br>
08/07/2021 14:19,  44415.59697,  33.782<br>
08/07/2021 15:19,  44415.63863,  33.781<br>
08/07/2021 16:19,  44415.6803,  33.785<br>
08/07/2021 17:19,  44415.72197,  33.728<br>
08/07/2021 18:19,  44415.76363,  33.83<br>
08/07/2021 19:19,  44415.8053,  33.787<br>
08/07/2021 20:19,  44415.84697,  33.765<br>
08/07/2021 21:19,  44415.88863,  33.774<br>
08/07/2021 22:19,  44415.9303,  33.768<br>
08/07/2021 23:19,  44415.97197,  33.752<br>
08/08/2021 00:19,  44416.01363,  33.759<br>
08/08/2021 01:19,  44416.0553,  33.702<br>
08/08/2021 02:19,  44416.09697,  33.675<br>
08/08/2021 03:19,  44416.13863,  33.662<br>
08/08/2021 04:19,  44416.1803,  33.655<br>
08/08/2021 05:19,  44416.22197,  33.669<br>
08/08/2021 06:19,  44416.26363,  33.686<br>
08/08/2021 07:19,  44416.3053,  33.706<br>
08/08/2021 07:49,  44416.32613,  33.728<br>
08/08/2021 08:49,  44416.3678,  33.739<br>
08/08/2021 09:49,  44416.40947,  33.74<br>
08/08/2021 10:49,  44416.45113,  33.74<br>
08/08/2021 11:49,  44416.4928,  33.739<br>
08/08/2021 12:49,  44416.53447,  33.742<br>
08/08/2021 13:49,  44416.57613,  33.744<br>
08/08/2021 14:49,  44416.6178,  33.747<br>
08/08/2021 15:49,  44416.65947,  33.715<br>
08/08/2021 16:49,  44416.70113,  33.698<br>
08/08/2021 17:49,  44416.7428,  33.689<br>
08/08/2021 18:49,  44416.78447,  33.685<br>
08/08/2021 19:49,  44416.82613,  33.617<br>
08/08/2021 20:49,  44416.8678,  33.596<br>
08/08/2021 21:49,  44416.90947,  33.596<br>
08/08/2021 22:49,  44416.95113,  33.592<br>
08/08/2021 23:49,  44416.9928,  33.602<br>
08/09/2021 00:49,  44417.03447,  33.614<br>
08/09/2021 01:49,  44417.07613,  33.608<br>
08/09/2021 02:49,  44417.1178,  33.62<br>
08/09/2021 03:49,  44417.15947,  33.626<br>
08/09/2021 04:49,  44417.20113,  33.625<br>
08/09/2021 05:49,  44417.2428,  33.618<br>
08/09/2021 06:49,  44417.28447,  33.612<br>
08/09/2021 07:49,  44417.32613,  33.612<br>
08/09/2021 08:19,  44417.34697,  33.617<br>
08/09/2021 09:19,  44417.38863,  33.622<br>
08/09/2021 10:19,  44417.4303,  33.625<br>
08/09/2021 11:19,  44417.47197,  33.629<br>
08/09/2021 12:19,  44417.51365,  33.635<br>
08/09/2021 13:19,  44417.55531,  33.647<br>
08/09/2021 14:19,  44417.59698,  33.655<br>
08/09/2021 15:19,  44417.63865,  33.664<br>
08/09/2021 16:19,  44417.68031,  33.667<br>
08/09/2021 17:19,  44417.72198,  33.67<br>
08/09/2021 18:19,  44417.76365,  33.665<br>
08/09/2021 19:19,  44417.80531,  33.67<br>
08/09/2021 20:19,  44417.84698,  33.62<br>
08/09/2021 21:19,  44417.88865,  33.652<br>
08/09/2021 22:19,  44417.93031,  33.635<br>
08/09/2021 23:19,  44417.97198,  33.637<br>
08/10/2021 00:19,  44418.01365,  33.639<br>
08/10/2021 01:19,  44418.05531,  33.638<br>
08/10/2021 02:19,  44418.09698,  33.646<br>
08/10/2021 03:19,  44418.13865,  33.652<br>
08/10/2021 04:19,  44418.18031,  33.65<br>
08/10/2021 05:19,  44418.22198,  33.661<br>
08/10/2021 06:19,  44418.26365,  33.665<br>
08/10/2021 07:19,  44418.30531,  33.667<br>
08/10/2021 07:49,  44418.32615,  33.65<br>
08/10/2021 08:49,  44418.36781,  33.68<br>
